date,stock_id,buy_Dealer_Hedging,buy_Dealer_self,buy_Foreign_Dealer_Self,buy_Foreign_Investor,buy_Investment_Trust,net_Dealer_Hedging,net_Dealer_self,net_Foreign_Dealer_Self,net_Foreign_Investor,net_Investment_Trust,sell_Dealer_Hedging,sell_Dealer_self,sell_Foreign_Dealer_Self,sell_Foreign_Investor,sell_Investment_Trust,net_Dealer_Hedging_5d,net_Dealer_Hedging_20d,net_Dealer_self_5d,net_Dealer_self_20d,net_Foreign_Dealer_Self_5d,net_Foreign_Dealer_Self_20d,net_Foreign_Investor_5d,net_Foreign_Investor_20d,net_Investment_Trust_5d,net_Investment_Trust_20d
2025-09-18,2356,219848,161000,0,4982240,0,-45212,155000,0,3761607,0,265060,6000,0,1220633,0,-796799.0,-1982622.0,278595.0,159551.0,0.0,0.0,25185010.0,25759723.0,-78980.0,776133.0
2025-09-19,2356,667191,97587,0,21938581,60732,398977,5587,0,13241030,-1453268,268214,92000,0,8697551,1514000,-405377.0,-1719920.0,198587.0,150348.0,0.0,0.0,23101830.0,39845673.0,-1500248.0,-502135.0
2025-09-22,2356,66256,97000,0,7399490,0,-145344,85000,0,4219328,-2367008,211600,12000,0,3180162,2367008,-278935.0,-1924264.0,277587.0,235512.0,0.0,0.0,22945987.0,46746972.0,-3831256.0,-2860143.0
2025-09-23,2356,396278,193000,0,12454927,0,25278,134038,0,9807420,-1943000,371000,58962,0,2647507,1943000,156300.0,-1999881.0,390625.0,353550.0,0.0,0.0,31028966.0,55022470.0,-5776276.0,-4792256.0
2025-06-25,2375,0,2000,0,43000,0,0,2000,0,21000,0,0,0,0,22000,0,0.0,0.0,2000.0,2000.0,0.0,0.0,21000.0,21000.0,0.0,0.0
2025-06-26,2375,0,2000,0,97000,0,0,-6000,0,85000,0,0,8000,0,12000,0,0.0,0.0,-4000.0,-4000.0,0.0,0.0,106000.0,106000.0,0.0,0.0
2025-06-27,2375,0,0,0,157200,0,0,-11000,0,128200,0,0,11000,0,29000,0,0.0,0.0,-15000.0,-15000.0,0.0,0.0,234200.0,234200.0,0.0,0.0
2025-06-30,2375,0,1000,0,23000,0,0,-5001,0,-21000,0,0,6001,0,44000,0,0.0,0.0,-20001.0,-20001.0,0.0,0.0,213200.0,213200.0,0.0,0.0
2025-07-01,2375,0,9760,0,69000,0,0,8173,0,50000,0,0,1587,0,19000,0,0.0,0.0,-11828.0,-11828.0,0.0,0.0,263200.0,263200.0,0.0,0.0
2025-07-02,2375,0,1000,0,70000,0,0,0,0,59000,0,0,1000,0,11000,0,0.0,0.0,-13828.0,-11828.0,0.0,0.0,301200.0,322200.0,0.0,0.0
2025-07-03,2375,3,29166,0,150000,0,3,27166,0,127000,0,0,2000,0,23000,0,3.0,3.0,19338.0,15338.0,0.0,0.0,343200.0,449200.0,0.0,0.0
2025-07-04,2375,0,0,0,24000,0,0,-200,0,-58000,0,0,200,0,82000,0,3.0,3.0,30138.0,15138.0,0.0,0.0,157000.0,391200.0,0.0,0.0
2025-07-07,2375,0,14000,0,25000,0,0,11848,0,-38000,0,0,2152,0,63000,0,3.0,3.0,46987.0,26986.0,0.0,0.0,140000.0,353200.0,0.0,0.0
2025-07-08,2375,0,4000,0,51000,0,0,3104,0,9000,0,0,896,0,42000,0,3.0,3.0,41918.0,30090.0,0.0,0.0,99000.0,362200.0,0.0,0.0
2025-07-09,2375,0,8005,0,105000,0,0,8005,0,85000,0,0,0,0,20000,0,3.0,3.0,49923.0,38095.0,0.0,0.0,125000.0,447200.0,0.0,0.0
2025-07-10,2375,0,736,0,32000,0,0,-23264,0,9000,0,0,24000,0,23000,0,0.0,3.0,-507.0,14831.0,0.0,0.0,7000.0,456200.0,0.0,0.0
2025-07-11,2375,0,61,0,52000,0,-3000,-1939,0,47000,0,3000,2000,0,5000,0,-3000.0,-2997.0,-2246.0,12892.0,0.0,0.0,112000.0,503200.0,0.0,0.0
2025-07-14,2375,0,0,0,15000,0,0,-84,0,-58000,0,0,84,0,73000,0,-3000.0,-2997.0,-14178.0,12808.0,0.0,0.0,92000.0,445200.0,0.0,0.0
2025-07-15,2375,0,2006,0,74000,0,0,1006,0,57000,0,0,1000,0,17000,0,-3000.0,-2997.0,-16276.0,13814.0,0.0,0.0,140000.0,502200.0,0.0,0.0
2025-07-16,2375,390,1299,0,174000,0,390,-3701,0,143000,0,0,5000,0,31000,0,-2610.0,-2607.0,-27982.0,10113.0,0.0,0.0,198000.0,645200.0,0.0,0.0
2025-07-17,2375,0,2019,0,163000,0,0,-981,0,124000,0,0,3000,0,39000,0,-2610.0,-2607.0,-5699.0,9132.0,0.0,0.0,313000.0,769200.0,0.0,0.0
2025-07-18,2375,0,1000,0,53000,0,0,1000,0,-16000,0,0,0,0,69000,0,390.0,-2607.0,-2760.0,10132.0,0.0,0.0,250000.0,753200.0,0.0,0.0
2025-07-21,2375,0,809,0,38000,0,0,-191,0,-14000,0,0,1000,0,52000,0,390.0,-2607.0,-2867.0,9941.0,0.0,0.0,294000.0,739200.0,0.0,0.0
2025-07-22,2375,0,2131,0,93000,0,0,1130,0,31000,0,0,1001,0,62000,0,390.0,-2607.0,-2743.0,11071.0,0.0,0.0,268000.0,770200.0,0.0,0.0
2025-07-23,2375,0,6000,0,188000,0,0,6000,0,176000,0,0,0,0,12000,0,0.0,-2607.0,6958.0,15071.0,0.0,0.0,301000.0,925200.0,0.0,0.0
2025-07-24,2375,0,80,0,69000,0,0,80,0,24000,0,0,0,0,45000,0,0.0,-2607.0,8019.0,21151.0,0.0,0.0,201000.0,864200.0,0.0,0.0
2025-07-25,2375,0,0,0,60000,0,-1000,-1000,0,14000,0,1000,1000,0,46000,0,-1000.0,-3607.0,6019.0,31151.0,0.0,0.0,231000.0,750000.0,0.0,0.0
2025-07-28,2375,0,0,0,88000,0,0,0,0,42000,0,0,0,0,46000,0,-1000.0,-3607.0,6210.0,36152.0,0.0,0.0,287000.0,813000.0,0.0,0.0
2025-07-29,2375,0,1000,0,114000,0,0,1000,0,16000,0,0,0,0,98000,0,-1000.0,-3607.0,6080.0,28979.0,0.0,0.0,272000.0,779000.0,0.0,0.0
2025-07-30,2375,0,1000,0,40000,0,0,-9999,0,-36000,0,0,10999,0,76000,0,-1000.0,-3607.0,-9919.0,18980.0,0.0,0.0,60000.0,684000.0,0.0,0.0
2025-07-31,2375,0,2000,0,77500,0,0,-3188,0,1500,0,0,5188,0,76000,0,-1000.0,-3610.0,-13187.0,-11374.0,0.0,0.0,37500.0,558500.0,0.0,0.0
2025-08-01,2375,0,9425,0,153000,0,-2000,9317,0,116000,0,2000,108,0,37000,0,-2000.0,-5610.0,-2870.0,-1857.0,0.0,0.0,139500.0,732500.0,0.0,0.0
2025-08-04,2375,0,0,0,78000,0,0,-1000,0,60000,0,0,1000,0,18000,0,-2000.0,-5610.0,-3870.0,-14705.0,0.0,0.0,157500.0,830500.0,0.0,0.0
2025-08-05,2375,0,43000,0,341000,0,0,42000,0,229500,0,0,1000,0,111500,0,-2000.0,-5610.0,37130.0,24191.0,0.0,0.0,371000.0,1051000.0,0.0,0.0
2025-08-06,2375,0,0,0,63000,0,0,-43305,0,-160000,0,0,43305,0,223000,0,-2000.0,-5610.0,3824.0,-27119.0,0.0,0.0,247000.0,806000.0,0.0,0.0
2025-08-07,2375,81,0,0,67000,0,81,-434,0,-5000,0,0,434,0,72000,0,-1919.0,-5529.0,6578.0,-4289.0,0.0,0.0,240500.0,792000.0,0.0,0.0
2025-08-08,2375,0,517,0,47000,0,0,118,0,-56000,0,0,399,0,103000,0,81.0,-2529.0,-2621.0,-2232.0,0.0,0.0,68500.0,689000.0,0.0,0.0
2025-08-11,2375,0,3000,0,71000,0,0,1133,0,-94000,0,0,1867,0,165000,0,81.0,-2529.0,-488.0,-1015.0,0.0,0.0,-85500.0,653000.0,0.0,0.0
2025-08-12,2375,142,1562,0,200000,0,142,-7438,0,118000,0,0,9000,0,82000,0,223.0,-2387.0,-49926.0,-9459.0,0.0,0.0,-197000.0,714000.0,0.0,0.0
2025-08-13,2375,81,1001,0,229000,0,81,846,0,124000,0,0,155,0,105000,0,304.0,-2696.0,-5775.0,-4912.0,0.0,0.0,87000.0,695000.0,0.0,0.0
2025-08-14,2375,0,1181,0,58000,0,0,-22024,0,-339000,0,0,23205,0,397000,0,223.0,-2696.0,-27365.0,-25955.0,0.0,0.0,-247000.0,232000.0,0.0,0.0
2025-08-15,2375,1076,1979,0,78000,0,1076,-13021,0,1000,0,0,15000,0,77000,0,1299.0,-1620.0,-40504.0,-39976.0,0.0,0.0,-190000.0,249000.0,0.0,0.0
2025-08-18,2375,1360,2441,0,106000,0,1360,-1560,0,51000,0,0,4001,0,55000,0,2659.0,-260.0,-43197.0,-41345.0,0.0,0.0,-45000.0,314000.0,0.0,0.0
2025-08-19,2375,0,0,0,31000,0,0,-1011,0,-74000,0,0,1011,0,105000,0,2517.0,-260.0,-36770.0,-43486.0,0.0,0.0,-237000.0,209000.0,0.0,0.0
2025-08-20,2375,0,7000,0,35000,0,-1053,-1254,0,-172000,0,1053,8254,0,207000,0,1383.0,-1313.0,-38870.0,-50740.0,0.0,0.0,-533000.0,-139000.0,0.0,0.0
2025-08-21,2375,2121,17579,0,164000,0,2121,10937,0,136000,0,0,6642,0,28000,0,3504.0,808.0,-5909.0,-39883.0,0.0,0.0,-58000.0,-27000.0,0.0,0.0
2025-08-22,2375,0,6895,0,116000,0,0,5148,0,67000,0,0,1747,0,49000,0,2428.0,1808.0,12260.0,-33735.0,0.0,0.0,8000.0,26000.0,0.0,0.0
2025-08-25,2375,1663,0,0,392000,0,1663,-18,0,291000,0,0,18,0,101000,0,2731.0,3471.0,13802.0,-33753.0,0.0,0.0,248000.0,275000.0,0.0,0.0
2025-08-26,2375,750,0,0,53000,0,750,0,0,1000,0,0,0,0,52000,0,3481.0,4221.0,14813.0,-34753.0,0.0,0.0,323000.0,260000.0,0.0,0.0
2025-08-27,2375,1920,0,0,254000,0,1920,0,0,232000,0,0,0,0,22000,0,6454.0,6141.0,16067.0,-24754.0,0.0,0.0,727000.0,528000.0,0.0,0.0
2025-08-28,2375,490,5870,0,226000,0,490,4869,0,138000,0,0,1001,0,88000,0,4823.0,6631.0,9999.0,-16697.0,0.0,0.0,729000.0,664500.0,0.0,0.0
2025-08-29,2375,0,1000,0,132000,0,0,1000,0,75000,0,0,0,0,57000,0,4823.0,8631.0,5851.0,-25014.0,0.0,0.0,737000.0,623500.0,0.0,0.0
2025-09-01,2375,200,0,0,86000,0,198,0,0,-60000,0,2,0,0,146000,0,3358.0,8829.0,5869.0,-24014.0,0.0,0.0,386000.0,503500.0,0.0,0.0
2025-09-02,2375,0,2000,0,79000,0,-19000,148,0,-73000,0,19000,1852,0,152000,0,-16392.0,-10171.0,6017.0,-65866.0,0.0,0.0,312000.0,201000.0,0.0,0.0
2025-09-03,2375,78,1267,0,52000,0,78,109,0,39000,0,0,1158,0,13000,0,-18234.0,-10093.0,6126.0,-22452.0,0.0,0.0,119000.0,400000.0,0.0,0.0
2025-09-04,2375,0,0,0,100000,0,0,0,0,66000,0,0,0,0,34000,0,-18724.0,-10174.0,1257.0,-22018.0,0.0,0.0,47000.0,471000.0,0.0,0.0
2025-09-05,2375,0,1000,0,43000,0,0,1000,0,12000,0,0,0,0,31000,0,-18724.0,-10174.0,1257.0,-21136.0,0.0,0.0,-16000.0,539000.0,0.0,0.0
2025-09-08,2375,0,88,0,81000,0,0,-4912,0,-7600,0,0,5000,0,88600,0,-18922.0,-10174.0,-3655.0,-27181.0,0.0,0.0,36400.0,625400.0,0.0,0.0
2025-09-09,2375,0,13150,0,117000,0,0,150,0,92000,0,0,13000,0,25000,0,78.0,-10316.0,-3653.0,-19593.0,0.0,0.0,201400.0,599400.0,0.0,0.0
2025-09-10,2375,0,0,0,95000,0,0,-22000,0,57000,0,0,22000,0,38000,0,0.0,-10397.0,-25762.0,-42439.0,0.0,0.0,219400.0,532400.0,0.0,0.0
2025-09-11,2375,0,1701,0,27000,0,0,-8427,0,-135000,0,0,10128,0,162000,0,0.0,-10397.0,-34189.0,-28842.0,0.0,0.0,18400.0,736400.0,0.0,0.0
2025-09-12,2375,2000,1391,0,634000,0,2000,-8614,0,405000,0,0,10005,0,229000,0,2000.0,-9473.0,-43803.0,-24435.0,0.0,0.0,411400.0,1140400.0,0.0,0.0
2025-09-15,2375,23000,10000,0,652000,0,22821,-1361,0,-622000,0,179,11361,0,1274000,0,24821.0,11988.0,-40252.0,-24236.0,0.0,0.0,-203000.0,467400.0,0.0,0.0
2025-09-16,2375,0,2147,0,147000,0,-1988,-487,0,-90000,0,1988,2634,0,237000,0,22833.0,10000.0,-40889.0,-23712.0,0.0,0.0,-385000.0,451400.0,0.0,0.0
