date,stock_id,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance,MarginPurchaseTodayBalance_delta,ShortSaleTodayBalance_delta
2025-02-04,1560,85,4,36487,111,3970,4000, ,0,50,0,36487,22,129,157,-30,-28
2025-02-05,1560,126,10,36487,26,4060,3970, ,0,8,0,36487,20,141,129,90,12
2025-02-06,1560,33,3,36487,121,3969,4060, ,4,11,0,36487,15,145,141,-91,4
2025-02-07,1560,36,3,36487,30,3972,3969, ,0,6,0,36487,5,144,145,3,-1
2025-02-10,1560,80,0,36487,62,3990,3972, ,0,15,0,36487,8,137,144,18,-7
2025-02-11,1560,64,1,36487,51,4002,3990, ,0,7,0,36487,9,139,137,12,2
2025-02-12,1560,87,0,36487,24,4065,4002, ,1,9,0,36487,3,133,139,63,-6
2025-02-13,1560,113,0,36487,136,4042,4065, ,2,9,0,36487,6,130,133,-23,-3
2025-02-14,1560,93,0,36510,108,4027,4042, ,0,4,0,36510,3,129,130,-15,-1
2025-02-17,1560,39,2,36510,83,3981,4027, ,1,3,0,36510,2,128,129,-46,-1
2025-02-18,1560,85,0,36510,147,3919,3981, ,0,4,0,36510,8,132,128,-62,4
2025-02-19,1560,96,0,36510,98,3917,3919, ,0,11,0,36510,7,128,132,-2,-4
2025-02-20,1560,83,0,36510,73,3927,3917, ,0,10,0,36510,4,122,128,10,-6
2025-02-21,1560,61,1,36510,36,3951,3927, ,0,5,0,36510,3,120,122,24,-2
2025-02-24,1560,50,0,36510,16,3985,3951, ,0,8,0,36510,12,124,120,34,4
2025-02-25,1560,44,1,36510,89,3939,3985, ,0,7,0,36510,67,184,124,-46,60
2025-02-26,1560,38,0,36510,39,3938,3939, ,0,2,0,36510,54,236,184,-1,52
2025-02-27,1560,64,0,36510,61,3941,3938, ,3,112,0,36510,14,138,236,3,-98
2025-03-03,1560,100,0,36510,57,3984,3941, ,0,26,0,36510,34,146,138,43,8
2025-03-04,1560,38,1,36510,69,3952,3984, ,0,43,0,36510,27,130,146,-32,-16
2025-03-05,1560,55,0,36510,33,3974,3952, ,0,8,12,36510,10,120,130,22,-10
2025-03-06,1560,65,0,36510,29,4010,3974, ,0,12,0,36510,10,118,120,36,-2
2025-03-07,1560,55,5,36510,78,3982,4010, ,8,13,0,36510,22,127,118,-28,9
2025-03-10,1560,6,0,36510,34,3954,3982, ,13,8,0,36510,7,126,127,-28,-1
2025-03-11,1560,12,0,36510,81,3885,3954, ,1,18,0,36510,9,117,126,-69,-9
2025-03-12,1560,69,9,36510,32,3913,3885, ,0,14,1,36510,11,113,117,28,-4
2025-03-13,1560,10,0,36510,49,3874,3913, ,0,9,0,36510,8,112,113,-39,-1
2025-03-14,1560,10,0,36538,14,3870,3874, ,0,8,0,36538,15,119,112,-4,7
2025-03-17,1560,6,0,36538,21,3855,3870, ,0,9,0,36538,4,114,119,-15,-5
2025-03-18,1560,13,0,36538,28,3840,3855, ,0,5,0,36538,3,112,114,-15,-2
2025-03-19,1560,44,22,36538,35,3827,3840, ,0,11,0,36538,14,115,112,-13,3
2025-03-20,1560,47,1,36538,32,3841,3827, ,10,34,0,36538,13,94,115,14,-21
2025-03-21,1560,21,2,36538,30,3830,3841, ,0,9,0,36538,3,88,94,-11,-6
2025-03-24,1560,27,0,36538,27,3830,3830, ,8,3,0,36538,65,150,88,0,62
2025-03-25,1560,21,0,36538,14,3837,3830, ,2,20,0,36538,10,140,150,7,-10
2025-03-26,1560,12,0,36538,23,3826,3837, ,3,16,0,36538,13,137,140,-11,-3
2025-03-27,1560,49,2,36538,33,3840,3826, ,0,30,0,36538,2,109,137,14,-28
2025-03-28,1560,50,14,36538,209,3667,3840, ,0,16,0,36538,8,101,109,-173,-8
2025-03-31,1560,142,8,36538,480,3321,3667, ,0,9,0,36538,46,138,101,-346,37
2025-04-01,1560,8,0,36538,40,3289,3321, ,5,40,0,36538,27,125,138,-32,-13
2025-04-02,1560,23,1,36538,47,3264,3289, ,0,43,0,36538,2,84,125,-25,-41
2025-04-07,1560,10,69,36538,35,3170,3264, ,0,2,0,36538,0,82,84,-94,-2
2025-04-08,1560,72,33,36538,265,2944,3170, ,0,9,0,36538,0,73,82,-226,-9
2025-04-09,1560,104,9,36538,528,2509,2942, ,0,38,0,36538,0,35,73,-433,-38
2025-04-10,1560,64,19,36538,80,2474,2509,X ,0,7,0,36538,0,28,35,-35,-7
2025-04-11,1560,30,3,36538,96,2405,2474,X ,0,17,11,36538,0,0,28,-69,-28
2025-04-14,1560,51,1,36567,89,2366,2405,X ,0,0,0,36567,0,0,0,-39,0
2025-04-15,1560,40,9,36567,23,2374,2366,X ,0,0,0,36567,0,0,0,8,0
2025-04-16,1560,22,0,36567,40,2356,2374, ,0,0,0,36567,0,0,0,-18,0
2025-04-17,1560,13,0,36567,17,2352,2356, ,3,0,0,36567,15,15,0,-4,15
2025-04-18,1560,21,0,36567,8,2365,2352, ,2,2,0,36567,4,17,15,13,2
2025-04-21,1560,38,0,36567,28,2375,2365, ,0,0,0,36567,21,38,17,10,21
2025-04-22,1560,18,0,36567,31,2362,2375, ,0,24,0,36567,4,18,38,-13,-20
2025-04-23,1560,144,1,36567,71,2434,2362, ,0,3,0,36567,18,33,18,72,15
2025-04-24,1560,371,0,36567,144,2661,2434, ,0,15,0,36567,5,23,33,227,-10
2025-04-25,1560,231,8,36567,334,2550,2661, ,1,5,0,36567,208,226,23,-111,203
2025-04-28,1560,514,1,36567,110,2953,2550, ,6,13,0,36567,29,242,226,403,16
2025-04-29,1560,191,1,36567,296,2847,2953, ,3,13,0,36567,202,431,242,-106,189
2025-04-30,1560,242,0,36567,449,2640,2847, ,8,24,1,36567,63,469,431,-207,38
2025-05-02,1560,180,0,36567,251,2569,2640, ,3,156,0,36567,45,358,469,-71,-111
2025-05-05,1560,93,0,36567,192,2470,2569, ,0,50,1,36567,6,313,358,-99,-45
2025-05-06,1560,601,2,36567,239,2830,2470, ,8,9,0,36567,158,462,313,360,149
2025-05-07,1560,259,1,36567,446,2642,2830, ,8,33,1,36567,23,451,462,-188,-11
2025-05-08,1560,141,2,36567,191,2590,2642, ,0,51,0,36567,7,407,451,-52,-44
2025-05-09,1560,94,0,36567,131,2553,2590, ,3,23,0,36567,8,392,407,-37,-15
2025-05-12,1560,163,0,36567,116,2600,2553, ,2,8,0,36567,9,393,392,47,1
2025-05-13,1560,215,43,36567,256,2516,2600, ,4,14,0,36567,80,459,393,-84,66
2025-05-14,1560,148,0,36569,191,2473,2516, ,3,22,0,36569,4,441,459,-43,-18
2025-05-15,1560,262,0,36569,212,2523,2473, ,3,21,0,36569,152,572,441,50,131
2025-05-16,1560,185,0,36569,160,2548,2523, ,1,52,0,36569,25,545,572,25,-27
2025-05-19,1560,72,0,36569,85,2535,2548, ,1,30,0,36569,15,530,545,-13,-15
2025-05-20,1560,24,1,36569,45,2513,2535, ,0,2,0,36569,6,534,530,-22,4
2025-05-21,1560,70,0,36569,47,2536,2513, ,0,6,0,36569,11,539,534,23,5
2025-05-22,1560,75,0,36569,61,2550,2536, ,0,29,0,36569,10,520,539,14,-19
2025-05-23,1560,98,0,36569,124,2524,2550, ,1,27,0,36569,9,502,520,-26,-18
2025-05-26,1560,35,0,36569,51,2508,2524, ,0,15,0,36569,10,497,502,-16,-5
2025-05-27,1560,38,0,36569,75,2471,2508, ,1,30,2,36569,9,474,497,-37,-23
2025-05-28,1560,71,1,36569,69,2472,2471, ,0,6,0,36569,6,474,474,1,0
2025-05-29,1560,81,3,36569,67,2483,2472, ,1,11,0,36569,9,472,474,11,-2
2025-06-02,1560,77,0,36569,78,2482,2483, ,1,51,0,36569,5,426,472,-1,-46
2025-06-03,1560,43,6,36569,41,2478,2482, ,1,11,0,36569,4,419,426,-4,-7
2025-06-04,1560,198,0,36569,45,2631,2478, ,2,18,0,36569,9,410,419,153,-9
2025-06-05,1560,438,0,36569,220,2849,2631, ,7,83,0,36569,35,362,410,218,-48
2025-06-06,1560,346,0,36569,262,2933,2849, ,7,9,0,36569,82,435,362,84,73
2025-06-09,1560,95,0,36569,127,2901,2933, ,2,15,0,36569,38,458,435,-32,23
2025-06-10,1560,196,0,36569,251,2846,2901, ,0,13,0,36569,19,464,458,-55,6
2025-06-11,1560,207,1,36569,150,2902,2846, ,30,37,5,36569,19,441,464,56,-23
2025-06-12,1560,252,0,36569,268,2886,2902, ,21,14,0,36569,6,433,441,-16,-8
2025-06-13,1560,130,0,36569,172,2844,2886, ,1,57,0,36569,9,385,433,-42,-48
2025-06-16,1560,515,0,36569,491,2868,2844, ,82,13,0,36569,142,514,385,24,129
2025-06-17,1560,789,0,36569,380,3277,2868, ,9,18,0,36569,25,521,514,409,7
2025-06-18,1560,433,2,36569,541,3167,3277, ,1,135,0,36569,9,395,521,-110,-126
2025-06-19,1560,135,6,36569,172,3124,3167, ,1,66,0,36569,7,336,395,-43,-59
2025-06-20,1560,108,0,36569,80,3152,3124, ,15,5,4,36569,34,361,336,28,25
2025-06-23,1560,194,0,36569,131,3215,3152, ,6,20,0,36569,52,393,361,63,32
2025-06-24,1560,940,0,36569,517,3638,3215, ,15,16,0,36569,143,520,393,423,127
2025-06-25,1560,1053,0,36569,986,3705,3638, ,16,46,0,36569,26,500,520,67,-20
2025-06-26,1560,206,15,36569,541,3355,3705, ,21,12,2,36569,52,538,500,-350,38
2025-06-27,1560,195,0,36569,519,3031,3355, ,14,55,0,36569,21,504,538,-324,-34
2025-06-30,1560,197,3,36569,185,3040,3031, ,11,6,0,36569,32,530,504,9,26
2025-07-01,1560,135,2,36569,176,2997,3040, ,20,11,0,36569,28,547,530,-43,17
2025-07-02,1560,148,0,36569,140,3005,2997, ,21,10,0,36569,3,540,547,8,-7
2025-07-03,1560,621,0,36569,430,3196,3005, ,32,14,0,36569,67,593,540,191,53
2025-07-04,1560,263,0,36569,442,3017,3196, ,5,120,0,36569,1,474,593,-179,-119
2025-07-07,1560,149,0,36569,126,3040,3017, ,1,15,21,36569,7,445,474,23,-29
2025-07-08,1560,522,1,36569,475,3086,3040, ,6,30,0,36569,83,498,445,46,53
2025-07-09,1560,452,0,36569,290,3248,3086, ,2,31,0,36569,26,493,498,162,-5
2025-07-10,1560,340,12,36569,389,3187,3248, ,1,19,0,36569,6,480,493,-61,-13
2025-07-11,1560,313,0,36569,556,2944,3187, ,5,127,6,36569,7,354,480,-243,-126
2025-07-14,1560,94,0,36633,264,2774,2944,X ,1,112,0,36633,7,249,354,-170,-105
2025-07-15,1560,143,0,36633,212,2705,2774,X ,0,220,0,36633,0,29,249,-69,-220
2025-07-16,1560,230,0,36633,194,2741,2705,X ,0,0,29,36633,0,0,29,36,-29
2025-07-17,1560,238,0,36633,243,2736,2741,X ,0,0,0,36633,0,0,0,-5,0
2025-07-18,1560,287,0,36633,346,2677,2736, ,0,0,0,36633,0,0,0,-59,0
2025-07-21,1560,129,0,36633,170,2636,2677, ,57,0,0,36633,82,82,0,-41,82
2025-07-22,1560,300,3,36633,425,2508,2636, ,109,18,0,36633,26,90,82,-128,8
2025-07-23,1560,153,0,36633,54,2607,2508, ,1,8,0,36633,6,88,90,99,-2
2025-07-24,1560,147,0,36633,80,2674,2607, ,1,7,0,36633,7,88,88,67,0
2025-07-25,1560,96,0,36633,171,2599,2674, ,0,17,0,36633,61,132,88,-75,44
