date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,ret_1d,ret_5d,ret_20d,sma20,sma20_gap_pct,sma60,sma60_gap_pct,sma120,sma120_gap_pct,rsi14,rolling_vol_20d,vol_mult_20d,taiex_ret_20d,excess_ret_20d,net_Dealer_Hedging_5d,net_Dealer_self_5d,net_Foreign_Dealer_Self_5d,net_Foreign_Investor_5d,net_Investment_Trust_5d,net_Dealer_Hedging_20d,net_Dealer_self_20d,net_Foreign_Dealer_Self_20d,net_Foreign_Investor_20d,net_Investment_Trust_20d,chip_net5_sum,chip_net20_sum,foreign_ratio,foreign_ratio_5d_chg,foreign_ratio_20d_chg,margin_delta_row_sum,margin_delta_5d_sum,margin_delta_20d_sum,revenue_yoy,revenue_mom,pe,pb,dividend_yield,stock_name,industry_category
2025-05-20,6643,751081,410446434,540.0,552.0,539.0,542.0,10.0,1177,0.018796992481203,0.018796992481203,0.1483050847457627,517.725,4.688782654884349,604.85,-10.391006034554028,659.65,-17.83521564466004,53.125,0.03319855262822722,0.8692160187221206,0.1267158655555675,0.021589219190195214,10873.0,-1000.0,0.0,-410140.0,-2000.0,22510.0,4000.0,0.0,403179.0,-370000.0,-402267.0,59689.0,83.59,0.9500000000000028,-1.0900000000000034,-4,69.0,-65.0,,-0.1934741842730341,0.0,11.35,0.41,M31,半導體業
2025-05-21,6643,448777,245421134,543.0,553.0,542.0,547.0,5.0,885,0.0092250922509224,-0.031858407079646,0.1455497382198953,521.2,4.950115118956244,600.4333333333333,-8.899128407261415,658.7083333333334,-16.958694414573984,56.36363636363637,0.033186876940914975,0.5370206010846506,0.1602539513979135,-0.014704213178018205,-4403.0,-5000.0,0.0,-386150.0,-2000.0,23019.0,4000.0,0.0,-10821.0,-241000.0,-397553.0,-224802.0,83.81,0.9000000000000057,-0.09000000000000341,20,55.0,-39.0,,-0.1934741842730341,0.0,11.35,0.41,M31,半導體業
2025-05-22,6643,326845,175299813,542.0,542.0,531.0,540.0,-7.0,1021,-0.0127970749542961,-0.0217391304347825,0.0975609756097561,523.6,3.1321619556913705,596.15,-9.41877044368028,657.45,-17.864476386036966,51.18483412322275,0.03301398755700594,0.40450140154423264,0.1036478078146507,-0.006086832204894602,-3027.0,0.0,0.0,-283220.0,-3600.0,16568.0,4000.0,0.0,108000.0,-231600.0,-289847.0,-103032.0,83.86,0.6799999999999926,-0.5,4,62.0,-29.0,,-0.1934741842730341,0.0,11.35,0.41,M31,半導體業
2025-05-23,6643,346966,186646791,544.0,548.0,532.0,532.0,-8.0,811,-0.0148148148148148,-0.0448833034111311,0.0924024640657084,525.85,1.169535038509073,591.4833333333333,-10.056637267885826,656.05,-18.908619769834612,53.731343283582085,0.033143960471735706,0.4374663199879162,0.1117119341125403,-0.019309470046831895,-7735.0,0.0,0.0,-311250.0,-3600.0,16233.0,-2000.0,0.0,-55000.0,-111600.0,-322585.0,-152367.0,83.99,0.8099999999999881,-0.07000000000000739,13,51.0,-38.0,,-0.1934741842730341,0.0,11.35,0.41,M31,半導體業
2025-05-26,6643,317649,166936869,532.0,532.0,521.0,525.0,-7.0,841,-0.0131578947368421,-0.0131578947368421,0.0355029585798816,526.75,-0.33222591362126463,587.1833333333333,-10.590105304987073,654.475,-19.783032201382788,52.6829268292683,0.032239833685598594,0.421848907229934,0.0838500744751893,-0.0483471158953077,-4789.0,0.0,0.0,-220939.0,-2600.0,9209.0,-2000.0,0.0,-326079.0,-37600.0,-228328.0,-356470.0,84.07,0.5299999999999869,0.4199999999999875,26,59.0,84.0,,-0.1934741842730341,0.0,11.35,0.41,M31,半導體業
2025-05-27,6643,321066,166384603,528.0,529.0,512.0,512.0,-13.0,908,-0.0247619047619047,-0.055350553505535,-0.0038910505836575,526.65,-2.7817335991645264,583.2,-12.208504801097398,652.8,-21.568627450980383,59.66850828729281,0.03266244719764075,0.4396280306446751,0.0651423502167705,-0.06903340080042801,-6441.0,0.0,0.0,-223979.0,-1600.0,9593.0,-2000.0,0.0,-349869.0,-28600.0,-232020.0,-370876.0,84.13,0.539999999999992,0.46999999999999886,6,69.0,66.0,,-0.1934741842730341,0.0,11.35,0.41,M31,半導體業
2025-05-28,6643,324820,169389973,525.0,527.0,517.0,520.0,8.0,625,0.015625,-0.0493601462522852,-0.0151515151515151,526.25,-1.187648456057011,579.15,-10.213243546576878,651.0833333333334,-20.133111480865228,57.80346820809249,0.032259389958483924,0.4572430518784768,0.0558018798830575,-0.0709533950345726,-6411.0,0.0,0.0,-93353.0,-1600.0,3337.0,-1000.0,0.0,-366243.0,-3600.0,-101364.0,-367506.0,84.02,0.20999999999999375,0.5899999999999892,-3,46.0,81.0,,-0.1934741842730341,0.0,11.35,0.41,M31,半導體業
2025-05-29,6643,201102,104734531,525.0,529.0,516.0,520.0,0.0,572,0.0,-0.037037037037037,0.0019267822736031,526.3,-1.1970359110773265,575.3166666666667,-9.614994640632702,649.5583333333333,-19.945604064300092,57.05882352941176,0.03201702083441006,0.2901509938835163,0.0551619439967363,-0.0532351617231332,-3299.0,0.0,0.0,-115569.0,0.0,8839.0,-1000.0,0.0,-437919.0,11400.0,-118868.0,-418680.0,84.13,0.269999999999996,0.7599999999999909,9,51.0,84.0,,-0.1934741842730341,0.0,11.35,0.41,M31,半導體業
2025-06-02,6643,510058,255223129,518.0,518.0,492.0,502.0,-18.0,1381,-0.0346153846153846,-0.0563909774436089,-0.0616822429906541,524.65,-4.31716382350138,571.7,-12.191708938254331,648.075,-22.53982949504302,45.18072289156626,0.03210760785080667,0.7473999301333797,0.010558957015742,-0.0722412000063961,-4923.0,2000.0,0.0,-137579.0,0.0,2308.0,1000.0,0.0,-623413.0,11400.0,-140502.0,-608705.0,84.26,0.27000000000001023,1.2600000000000051,24,62.0,166.0,,0.2076681030474005,0.0,11.35,0.41,M31,半導體業
2025-06-03,6643,323756,163887148,510.0,515.0,500.0,502.0,0.0,648,0.0,-0.0438095238095238,-0.0290135396518375,523.9,-4.1801870585989604,568.0333333333333,-11.624904641746369,646.65,-22.369133225083115,40.13157894736842,0.03127068269173161,0.49020497758915227,0.0294011484967804,-0.0584146881486179,-720.0,2000.0,0.0,-35640.0,-54000.0,15275.0,1000.0,0.0,-519363.0,-42600.0,-88360.0,-545688.0,84.18,0.11000000000001364,1.0200000000000102,-13,23.0,152.0,,0.2076681030474005,0.0,11.35,0.41,M31,半導體業
2025-06-04,6643,369187,189738546,510.0,519.0,510.0,511.0,9.0,737,0.0179282868525896,-0.001953125,-0.0058365758754863,523.75,-2.4343675417661137,564.55,-9.48543087414755,644.9083333333333,-20.763932858675005,28.90625,0.03152818710796911,0.5659245186157325,0.0538986424615315,-0.059735218337017795,-1967.0,1000.0,0.0,29400.0,-108600.0,13224.0,0.0,0.0,-582555.0,-97200.0,-80167.0,-666531.0,84.08,-0.04999999999999716,1.3199999999999932,1,18.0,183.0,,0.2076681030474005,0.0,11.35,0.41,M31,半導體業
2025-06-05,6643,205232,105815292,516.0,520.0,512.0,515.0,4.0,516,0.0078277886497064,-0.0096153846153845,0.079664570230608,525.65,-2.026062969656617,561.35,-8.25688073394496,643.2833333333333,-19.941964401378343,34.45378151260503,0.026575009029571328,0.3562284654891958,0.0554186443174835,0.024245925913124494,166.0,1000.0,0.0,15549.0,-108600.0,14091.0,0.0,0.0,-41910.0,-97200.0,-91885.0,-125019.0,84.04,0.020000000000010232,0.12000000000000455,-1,20.0,-4.0,,0.2076681030474005,0.0,11.35,0.41,M31,半導體業
2025-06-06,6643,393908,204307864,515.0,529.0,512.0,515.0,0.0,788,0.0,-0.0096153846153845,0.0446247464503042,526.75,-2.2306597057427657,558.0166666666667,-7.708849795406348,641.4833333333333,-19.7173218322118,31.578947368421055,0.02566685305662665,0.7126843200964121,0.054907699976066,-0.010282953525761807,5987.0,2000.0,0.0,-2793.0,-108600.0,17769.0,1000.0,0.0,-337652.0,-97200.0,-103406.0,-416083.0,84.19,0.060000000000002274,0.8400000000000034,17,28.0,93.0,,0.2076681030474005,0.0,11.35,0.41,M31,半導體業
2025-06-09,6643,308666,160342830,523.0,529.0,515.0,518.0,3.0,591,0.0058252427184466,0.0318725099601593,0.0443548387096774,527.85,-1.8660604338353703,555.1666666666666,-6.694686280396267,639.7666666666667,-19.032980774240606,42.391304347826086,0.02566500558299608,0.6244033681442335,0.0423665572607956,0.0019882814488818012,8984.0,-2000.0,0.0,36281.0,-108600.0,16563.0,-1000.0,0.0,-418618.0,-97200.0,-65335.0,-500255.0,84.23,-0.030000000000001137,1.0400000000000063,-5,-1.0,75.0,,0.2076681030474005,0.0,11.35,0.41,M31,半導體業
2025-06-10,6643,621643,319477001,521.0,526.0,507.0,513.0,-5.0,1652,-0.0096525096525096,0.0219123505976095,-0.0096525096525096,527.6,-2.76724791508719,552.2166666666667,-7.101681103431634,637.9166666666666,-19.581972566949702,33.33333333333333,0.02380107563736627,1.2857921010129154,0.0532692443174904,-0.06292175397000001,6525.0,-2000.0,0.0,-213369.0,-55600.0,5376.0,-1000.0,0.0,-837138.0,-107200.0,-264444.0,-939962.0,84.73,0.5499999999999972,2.0400000000000063,65,77.0,231.0,,0.2076681030474005,0.0,11.35,0.41,M31,半導體業
2025-06-11,6643,1174739,624179193,519.0,544.0,518.0,536.0,23.0,2082,0.0448343079922026,0.0489236790606653,0.0075187969924812,527.8,1.5536187949981128,549.2166666666667,-2.4064576821533734,636.175,-15.746453412975981,44.76190476190476,0.025167727787987808,2.3288296646612476,0.0541390289061103,-0.046620231913629094,19501.0,-1000.0,0.0,51837.0,-1000.0,21966.0,-1000.0,0.0,-552882.0,-113200.0,69338.0,-645116.0,84.01,-0.06999999999999318,1.3700000000000045,-38,38.0,194.0,,0.2076681030474005,0.0,11.35,0.41,M31,半導體業
2025-06-12,6643,446008,235672092,536.0,536.0,524.0,524.0,-12.0,1289,-0.0223880597014924,0.0174757281553397,-0.0725663716814158,525.75,-0.3328578221588163,545.9666666666667,-4.0234446547408265,634.35,-17.395759438795622,42.72727272727273,0.021083378804753198,0.968970366875799,0.0257847104140922,-0.098351082095508,17832.0,-1000.0,0.0,-132928.0,-1000.0,7184.0,-5000.0,0.0,-596882.0,-113200.0,-117096.0,-707898.0,84.37,0.3299999999999983,1.460000000000008,43,82.0,203.0,,0.2076681030474005,0.0,11.35,0.41,M31,半導體業
2025-06-13,6643,685022,349299131,518.0,518.0,502.0,509.0,-15.0,1587,-0.0286259541984732,-0.0116504854368931,-0.0778985507246377,523.6,-2.788388082505733,542.9333333333333,-6.249999999999989,632.5916666666667,-19.537352952799992,40.17094017094017,0.021391427698053005,1.5005659251918528,0.0186306264340292,-0.09652917715866689,8207.0,-3000.0,0.0,-228310.0,-1000.0,7868.0,-1000.0,0.0,-629892.0,-113200.0,-224103.0,-736224.0,84.75,0.5600000000000023,1.5699999999999932,35,100.0,241.0,,0.2076681030474005,0.0,11.35,0.41,M31,半導體業
2025-06-16,6643,286198,144206794,508.0,508.0,500.0,506.0,-3.0,786,-0.005893909626719,-0.0231660231660231,-0.0915619389587073,521.05,-2.888398426254668,539.3666666666667,-6.186267845003401,630.7833333333333,-19.782281290458947,41.5929203539823,0.021177555083323536,0.6442116157658277,0.0124631615814454,-0.10402510054015271,5786.0,-1000.0,0.0,-277374.0,-1000.0,2112.0,-1000.0,0.0,-689922.0,-113200.0,-273588.0,-802010.0,84.85,0.6199999999999903,1.6699999999999875,25,130.0,242.0,,0.2076681030474005,0.0,11.35,0.41,M31,半導體業
2025-06-17,6643,629631,326536571,512.0,528.0,511.0,512.0,6.0,1172,0.0118577075098813,-0.0019493177387914,-0.037593984962406,520.05,-1.5479280838380793,535.9833333333333,-4.474641624428621,628.925,-18.591246969034458,50.0,0.01920217205724773,1.400369691851544,0.0357173170914191,-0.0733113020538251,10149.0,-1000.0,0.0,-22714.0,0.0,11165.0,-1000.0,0.0,-492662.0,-112200.0,-13565.0,-594697.0,84.95,0.21999999999999886,1.4099999999999966,-37,28.0,187.0,,0.2076681030474005,0.0,11.35,0.41,M31,半導體業
2025-06-18,6643,268292,137170154,510.0,517.0,509.0,509.0,-3.0,693,-0.005859375,-0.0503731343283582,-0.0608856088560885,518.4,-1.8132716049382713,532.7833333333333,-4.463978477805231,626.9166666666666,-18.80898577695068,44.554455445544555,0.018596237628475523,0.6305657222196435,0.0424730967607145,-0.10335870561680299,-3804.0,-1000.0,0.0,-390970.0,0.0,7289.0,-1000.0,0.0,-533712.0,-111200.0,-395774.0,-638623.0,85.1,1.0899999999999892,1.509999999999991,14,80.0,205.0,,0.2076681030474005,0.0,11.35,0.41,M31,半導體業
2025-06-19,6643,462541,233126022,513.0,513.0,500.0,505.0,-4.0,1089,-0.0078585461689587,-0.0362595419847328,-0.0767824497257769,516.3,-2.1886500096842787,529.5333333333333,-4.6330101976583045,624.6,-19.148254883125205,42.857142857142854,0.018397785707015044,1.0853529178563914,0.0141912537024595,-0.0909737034282364,-7220.0,-7000.0,0.0,-316972.0,0.0,4367.0,-7000.0,0.0,-527704.0,-111200.0,-331192.0,-641537.0,85.26,0.8900000000000006,1.4500000000000028,33,70.0,218.0,,0.2076681030474005,0.0,11.35,0.41,M31,半導體業
2025-06-20,6643,481072,240878104,509.0,512.0,494.0,500.0,-5.0,1059,-0.0099009900990099,-0.0176817288801571,-0.074074074074074,514.3,-2.780478320046653,526.4333333333333,-5.021211929335767,621.925,-19.604453913253195,48.913043478260875,0.018334752546127132,1.108773023187635,0.0224926015013244,-0.0965666755753984,-8497.0,-6000.0,0.0,-188962.0,0.0,2398.0,-7000.0,0.0,-535634.0,-109600.0,-203459.0,-649836.0,85.35,0.5999999999999943,1.4899999999999949,11,46.0,225.0,,0.2076681030474005,0.0,11.35,0.41,M31,半導體業
2025-06-23,6643,302976,149212657,486.0,502.0,484.0,502.0,2.0,895,0.004,-0.0079051383399209,-0.0563909774436089,512.8,-2.1060842433697213,523.35,-4.079487914397639,619.425,-18.957097307987237,50.0,0.018215748894452183,0.7018559885915043,0.0089925300070408,-0.0653835074506497,16631.0,-6000.0,0.0,-122962.0,0.0,26478.0,-7000.0,0.0,-501634.0,-109600.0,-112331.0,-591756.0,85.34,0.4900000000000091,1.3500000000000085,-21,0.0,191.0,,0.2076681030474005,0.0,11.35,0.41,M31,半導體業
2025-06-24,6643,1383678,734218542,508.0,547.0,507.0,534.0,32.0,2745,0.0637450199203186,0.04296875,0.0171428571428571,513.25,4.042864101315158,520.7333333333333,2.5476891563180004,617.3833333333333,-13.505925545987097,59.82905982905983,0.023306429675177563,2.8530634526493115,0.0368791355621433,-0.0197362784192862,31522.0,-6000.0,0.0,273091.0,0.0,47476.0,-7000.0,0.0,1368.0,-109600.0,298613.0,-67756.0,84.29,-0.6599999999999966,0.22000000000001307,-115,-78.0,50.0,,0.2076681030474005,0.0,11.35,0.41,M31,半導體業
2025-06-25,6643,814952,438865745,542.0,544.0,532.0,539.0,5.0,1533,0.0093632958801497,0.0589390962671905,0.052734375,514.6,4.741546832491261,518.3333333333334,3.9871382636655905,615.45,-12.421805183199297,60.16949152542372,0.022549973931249658,1.5989670260826503,0.0581714494444107,-0.005437074444410703,32501.0,-6000.0,0.0,331091.0,0.0,46231.0,-7000.0,0.0,21358.0,-109600.0,357592.0,-49011.0,84.33,-0.769999999999996,0.20000000000000284,-47,-139.0,-3.0,,0.2076681030474005,0.0,11.35,0.41,M31,半導體業
2025-06-26,6643,396334,211815166,546.0,546.0,526.0,526.0,-13.0,1152,-0.0241187384044526,0.0415841584158416,0.0115384615384614,514.9,2.155758399689267,516.3333333333334,1.8721755971594423,613.4,-14.248451255298333,54.198473282442755,0.02310562363536711,0.7722049548002703,0.0605809316140879,-0.0490424700756265,31667.0,0.0,0.0,328540.0,0.0,42445.0,-7000.0,0.0,-105811.0,-109600.0,360207.0,-179966.0,84.61,-0.6500000000000057,0.5900000000000034,11,-161.0,11.0,,0.2076681030474005,0.0,11.35,0.41,M31,半導體業
2025-06-27,6643,1234668,668534270,531.0,553.0,526.0,531.0,5.0,2237,0.0095057034220531,0.062,0.021153846153846,515.45,3.0167814530992265,515.4833333333333,3.01011995214846,611.475,-13.160799705629833,54.88721804511278,0.023185423438267308,2.1855314141331803,0.0653778287081874,-0.0442239825543414,55611.0,9000.0,0.0,292523.0,0.0,61308.0,2000.0,0.0,-127542.0,-109600.0,357134.0,-173834.0,84.78,-0.5699999999999932,0.6500000000000057,30,-142.0,32.0,,0.2076681030474005,0.0,11.35,0.41,M31,半導體業
2025-06-30,6643,717814,384267121,540.0,551.0,524.0,525.0,-6.0,1389,-0.0112994350282485,0.045816733067729,0.045816733067729,516.6,1.6260162601625883,514.3333333333334,2.0738820479585085,609.4166666666666,-13.852044304662925,54.47761194029851,0.02183119866084091,1.2476868141213213,0.0691906375255693,-0.023373904457840294,28102.0,9000.0,0.0,73282.0,0.0,59503.0,0.0,0.0,-290773.0,-109600.0,110384.0,-340870.0,85.4,0.060000000000002274,1.1400000000000006,48,-73.0,56.0,,0.2076681030474005,0.0,11.35,0.41,M31,半導體業
2025-07-01,6643,447732,237241430,526.0,537.0,525.0,527.0,0.0,902,0.0038095238095237,-0.0131086142322097,0.0498007968127489,517.85,1.7669209230471994,513.2,2.6890101325019344,607.45,-13.24388838587539,46.01769911504425,0.021825182500545885,0.7699410496364967,0.0783297155831592,-0.0285289187704103,3936.0,6000.0,0.0,-330780.0,0.0,52132.0,-3000.0,0.0,-293772.0,-55600.0,-320844.0,-300240.0,85.32,1.029999999999987,1.1399999999999864,-45,-3.0,24.0,,0.0516483445961122,0.0,11.35,0.41,M31,半導體業
2025-07-02,6643,1643817,903261551,531.0,563.0,523.0,548.0,21.0,2779,0.0398481973434534,0.0166975881261595,0.0724070450097846,519.7,5.445449297671723,513.4,6.739384495520073,605.6583333333333,-9.519943862738888,59.83606557377049,0.02314311441461586,2.547581260267884,0.056837101568729,0.015569943441055605,38266.0,9000.0,0.0,14188.0,0.0,86464.0,1000.0,0.0,6146.0,-1000.0,61454.0,92610.0,84.52,0.18999999999999773,0.4399999999999977,-52,-8.0,-29.0,,0.0516483445961122,0.0,11.35,0.41,M31,半導體業
2025-07-03,6643,1341582,719649803,553.0,554.0,528.0,528.0,-20.0,2793,-0.0364963503649634,0.0038022813688212,0.0252427184466019,520.35,1.4701643124819697,514.1583333333333,2.6921019789623912,603.8166666666667,-12.556239476662345,57.480314960629926,0.024795442549849965,1.9109122086010293,0.0619144169021947,-0.0366716984555928,45652.0,9000.0,0.0,-600269.0,0.0,87931.0,1000.0,0.0,-721629.0,-1000.0,-545617.0,-633698.0,85.97,1.3599999999999994,1.9299999999999926,94,75.0,66.0,,0.0516483445961122,0.0,11.35,0.41,M31,半導體業
2025-07-04,6643,950276,491253844,531.0,533.0,508.0,508.0,-20.0,2635,-0.0378787878787878,-0.0433145009416195,-0.0135922330097086,520.0,-2.3076923076923106,515.3833333333333,-1.4325906283348955,601.775,-15.583066760832532,50.69444444444444,0.02631869190615561,1.3019583095652234,0.054866243886376,-0.0684584768960846,-6665.0,-9000.0,0.0,-820768.0,0.0,48656.0,-9000.0,0.0,-945517.0,-1000.0,-836433.0,-906861.0,86.52,1.7399999999999949,2.3299999999999983,73,118.0,122.0,,0.0516483445961122,0.0,11.35,0.41,M31,半導體業
2025-07-07,6643,413262,207816081,509.0,510.0,499.5,500.0,-8.0,1214,-0.0157480314960629,-0.0476190476190476,-0.0347490347490347,519.1,-3.679445193604325,515.7916666666666,-3.0616366427013375,599.9666666666667,-16.66203677982111,45.89041095890411,0.026493391989678598,0.5621756743548618,0.0431455207983955,-0.0778945555474302,-3831.0,-9000.0,0.0,-683388.0,0.0,46688.0,-7000.0,0.0,-1010442.0,-1000.0,-696219.0,-971754.0,86.67,1.269999999999996,2.4399999999999977,51,121.0,178.0,,0.0516483445961122,0.0,11.35,0.41,M31,半導體業
2025-07-08,6643,562253,276982600,498.5,498.5,487.5,494.0,-6.0,1686,-0.012,-0.0626185958254269,-0.037037037037037,518.15,-4.660812506031064,516.4416666666667,-4.345440756458463,598.0833333333334,-17.402814546467894,44.966442953020135,0.026536865542059335,0.7679558490230759,0.0191017605904293,-0.056138797627466305,840.0,-6000.0,0.0,-830996.0,0.0,46447.0,-7000.0,0.0,-911399.0,0.0,-836156.0,-871952.0,86.86,1.5400000000000063,2.1299999999999955,23,189.0,136.0,,0.0516483445961122,0.0,11.35,0.41,M31,半導體業
2025-07-09,6643,520435,260669496,504.0,506.0,497.5,500.0,6.0,1099,0.0121457489878542,-0.0875912408759124,-0.0671641791044775,516.35,-3.16645686065653,516.7416666666667,-3.2398522795078155,596.2833333333333,-16.147245437012604,48.34437086092716,0.024454254285264824,0.7440875007497206,0.0174528035026377,-0.0846169826071152,-31733.0,-9000.0,0.0,-1343984.0,0.0,35230.0,-7000.0,0.0,-1389675.0,0.0,-1384717.0,-1361445.0,87.25,2.730000000000004,3.239999999999995,28,269.0,202.0,,0.0516483445961122,0.0,11.35,0.41,M31,半導體業
2025-07-10,6643,1658925,877339166,504.0,542.0,503.0,530.0,30.0,3163,0.06,0.0037878787878788,0.0114503816793893,516.65,2.5839543211071403,516.9416666666667,2.5260748311382475,594.5166666666667,-10.851952566510603,58.52272727272727,0.02776514632407003,2.1825864094633016,0.0319824930452652,-0.0205321113658759,-5674.0,-9000.0,0.0,-51397.0,0.0,64425.0,-7000.0,0.0,-640098.0,0.0,-66071.0,-582673.0,85.82,-0.15000000000000568,1.4499999999999886,-100,75.0,59.0,,0.0516483445961122,0.0,11.35,0.41,M31,半導體業
2025-07-11,6643,1345995,723746326,528.0,547.0,528.0,536.0,6.0,2541,0.0113207547169811,0.0551181102362203,0.0530451866404715,518.0,3.474903474903468,517.5583333333333,3.5632054357801923,593.1416666666667,-9.633729997049612,59.44444444444444,0.026952013589686158,1.697085182329848,0.044505110217337,0.0085400764231345,19380.0,4000.0,0.0,399325.0,0.0,59829.0,-2000.0,0.0,-317882.0,0.0,422705.0,-260053.0,85.43,-1.0899999999999892,0.6800000000000068,-13,-11.0,11.0,,0.0516483445961122,0.0,11.35,0.41,M31,半導體業
2025-07-14,6643,972691,502304455,535.0,535.0,510.0,511.0,-25.0,2683,-0.0466417910447761,0.022,0.0098814229249011,518.25,-1.3989387361312056,517.4583333333334,-1.2480876076978897,591.6916666666667,-13.637451938650491,43.35260115606937,0.029107834073905645,1.1755336872012117,0.0398610340290401,-0.029979611104139,9068.0,0.0,0.0,41202.0,0.0,49970.0,-6000.0,0.0,-691866.0,0.0,50270.0,-647896.0,86.5,-0.1700000000000017,1.6500000000000057,103,41.0,89.0,,0.0516483445961122,0.0,11.35,0.41,M31,半導體業
2025-07-15,6643,431253,221060083,511.0,517.0,509.0,511.0,0.0,1028,0.0,0.0344129554655869,-0.001953125,518.2,-1.3894249324585162,517.4916666666667,-1.2544485418444773,590.4083333333333,-13.449731118293828,41.66666666666667,0.02899320981272768,0.5275089250831225,0.0420716603914772,-0.0440247853914772,11955.0,0.0,0.0,-12181.0,0.0,48253.0,-6000.0,0.0,-900866.0,0.0,-226.0,-858613.0,86.87,0.010000000000005116,1.9200000000000017,22,40.0,148.0,,0.0516483445961122,0.0,11.35,0.41,M31,半導體業
2025-07-16,6643,813333,423201111,512.0,530.0,512.0,513.0,2.0,1499,0.0039138943248533,0.026,0.0078585461689586,518.4,-1.041666666666663,518.175,-0.9986973512809305,589.6583333333333,-13.00046637176896,45.85987261146497,0.02896633884594075,0.9627755504705993,0.0447724290815247,-0.0369138829125661,16135.0,0.0,0.0,171123.0,0.0,55169.0,-6000.0,0.0,-827582.0,0.0,187258.0,-778413.0,86.77,-0.480000000000004,1.6700000000000017,6,18.0,140.0,,0.0516483445961122,0.0,11.35,0.41,M31,半導體業
2025-07-17,6643,631533,329819020,520.0,527.0,516.0,526.0,13.0,1110,0.0253411306042885,-0.0075471698113207,0.0415841584158416,519.45,1.2609490807584889,518.9833333333333,1.3520023122129743,588.9666666666667,-10.691040805931296,48.48484848484849,0.029393050768773903,0.7401681881318972,0.0640299489658331,-0.022445790549991497,9225.0,4000.0,0.0,-366981.0,-50.0,80870.0,4000.0,0.0,-690107.0,-50.0,-353806.0,-605287.0,86.65,0.8300000000000125,1.3900000000000006,-46,72.0,61.0,,0.0516483445961122,0.0,11.35,0.41,M31,半導體業
2025-07-18,6643,569095,298958757,532.0,532.0,518.0,523.0,-3.0,1194,-0.0057034220532319,-0.0242537313432835,0.046,520.6,0.46100653092584487,519.5,0.673724735322434,588.175,-11.080885790793548,49.382716049382715,0.029315135061162068,0.6635668846549481,0.0742220108000368,-0.028222010800036806,4931.0,-4000.0,0.0,-495147.0,-50.0,73257.0,0.0,0.0,-624067.0,-50.0,-494266.0,-550860.0,86.54,1.1099999999999994,1.190000000000012,27,112.0,77.0,,0.0516483445961122,0.0,11.35,0.41,M31,半導體業
2025-07-21,6643,347772,180738875,520.0,525.0,514.0,520.0,-3.0,891,-0.0057361376673039,0.0176125244618394,0.0358565737051792,521.5,-0.2876318312559967,520.05,-0.009614460148055226,587.2666666666667,-11.454194573731414,47.852760736196316,0.029372413492006016,0.40444718387663253,0.0876161222732414,-0.051759548568062204,19703.0,0.0,0.0,-70167.0,-50.0,53042.0,0.0,0.0,-639071.0,-50.0,-50514.0,-586079.0,86.57,0.06999999999999318,1.2299999999999898,24,33.0,122.0,,0.0516483445961122,0.0,11.35,0.41,M31,半導體業
2025-07-22,6643,2818356,1515857393,536.0,562.0,515.0,515.0,-5.0,4525,-0.0096153846153845,0.0078277886497064,-0.0355805243445692,520.55,-1.0661800019210355,520.1833333333333,-0.9964435615648193,586.4416666666667,-12.18222897986444,38.775510204081634,0.02561880858682608,3.0252728654313277,0.048389927749789,-0.0839704520943582,23637.0,4000.0,0.0,-370187.0,-50.0,40368.0,4000.0,0.0,-1544144.0,-50.0,-342600.0,-1499826.0,87.61,0.7399999999999949,3.319999999999993,87,98.0,324.0,,0.0516483445961122,0.0,11.35,0.41,M31,半導體業
2025-07-23,6643,745975,387831927,520.0,526.0,514.0,519.0,4.0,1362,0.007766990291262,0.0116959064327486,-0.0371057513914656,519.55,-0.10586084111249283,520.2666666666667,-0.2434648898001046,585.5416666666666,-11.364121539884719,46.56488549618321,0.025585649596672647,0.8037180856797579,0.0519257196040707,-0.0890314709955363,22145.0,3000.0,0.0,-498463.0,-50.0,44813.0,3000.0,0.0,-1657136.0,-50.0,-473368.0,-1609373.0,87.86,1.0900000000000034,3.530000000000001,25,117.0,396.0,,0.0516483445961122,0.0,11.35,0.41,M31,半導體業
2025-07-24,6643,573048,297520516,525.0,525.0,514.0,519.0,0.0,1571,0.0,-0.0133079847908744,-0.0133079847908744,519.2,-0.03852080123267765,520.1166666666667,-0.21469542089915805,584.3916666666667,-11.189698689520444,54.95495495495495,0.025029736413768676,0.6115834121094579,0.0512648107467847,-0.0645727955376591,2771.0,-4000.0,0.0,-525946.0,0.0,51974.0,0.0,0.0,-1544593.0,-50.0,-527175.0,-1492669.0,87.75,1.0999999999999943,3.1400000000000006,-16,147.0,369.0,,0.0516483445961122,0.0,11.35,0.41,M31,半導體業
2025-07-25,6643,527400,274438732,519.0,527.0,516.0,517.0,-2.0,984,-0.0038535645472062,-0.011472275334608,-0.0263653483992467,518.5,-0.2892960462873684,520.0833333333334,-0.5928537093414565,583.3166666666667,-11.368896254178695,58.095238095238095,0.02493028021330449,0.5849423267827889,0.0467243182529382,-0.0730896666521849,17265.0,0.0,0.0,-620096.0,0.0,34911.0,-9000.0,0.0,-1536686.0,-50.0,-602831.0,-1510825.0,87.97,1.4299999999999926,3.1899999999999977,9,129.0,348.0,,0.0516483445961122,0.0,11.35,0.41,M31,半導體業
